text,label
"Cracking a whip against black marketing and hoarding of Remedesiver, Lucknow police arrested four including two doctors and seized 34 vials from their possession in Thakurganj area on Thursday night.",True
"BJP MP Manoj Tiwari tests Covid positive Former Delhi BJP president and second term MP from Delhi's North East Lok Sabha constituency Manoj Tiwari tested positive for Covid-19 on Thursday. He does not have any symptoms and has isolated himself at his Delhi residence. The BJP star campaigner cancelled his two political rallies scheduled in West Bengal immediately after getting the test report. Since the announcement of elections, Tiwari has addressed around 70 rallies, road shows and large public meetings in West Bengal, Assam and Kerala. Read more",True
Free vaccination will be provided to all above the age of 18 years by the state government: Jharkhand CM Hemant Soren,True
"Over 13.5 crore Covid vaccine doses administered in India: Government The total number of vaccinations against Covid-19 has crossed 13.5 crore in the country with more than 30 lakh vaccine doses administered on Thursday till 8 pm, the health ministry said. The total number of Covid-19 vaccine doses administered in the country stood at 13,53,46,729, according to a provisional report compiled at 8 pm. The beneficiaries include 92,41,384 healthcare workers (HCWs) who have taken the first dose, 59,03,368 HCWs who have taken the second dose, 1,17,27,708 frontline workers (FLWs) who have received the first dose and 60,73,622 FLWs who have taken the second dose. Read more",True
"ORIES BJP MP Manoj Tiwari tests Covid positive Army to convert Base Hospital in Delhi Cantonment into a 1,000-bed Covid hospital Over 13.5 crore Covid vaccine doses administered in India: Government Lawyers' body moves SC, says high courts best suited to deal with Covid-19 issues at local levels READ MORE STORIES",True
State governments are free to procure Covid-19 vaccine doses from Serum Institute: Health ministry SII has not contracted all their production of Coid-19 vaccine to the Centre till 25th May 2021.,True
"TOI Subscribe to 1 year TOI+ membership for ₹799 ₹599 only Learn More Also, Earn +200 TimesPoints. SUBSCRIBE NOW",True
More than 30 lakh vaccine doses given till 8 pm today push Cumulative Vaccine Coverage to more than 13.53 Cr doses: Health ministry,True
"A team from Anand Vihar Police Station has saved lives of around 110 critical Covid patients by providing 2,300 kg of liquified oxygen to Karkardooma's Shanti Mukand Hospital from oxygen firm Inox: Alok Kumar, Joint CP Eastern Range, Delhi Police",True
"Indian Armed Forces, in collaboration with DRDO, has set up 250 bedded dedicated Covid ICU facility at Delhi Cantt. All severely ill patients requiring ICU support shall be referred here by designated nodal officers, as per treatment guidelines issued by MoHFW: DRDO Officials",True
"A team from Anand Vihar Police Station has saved lives of around 110 critical Covid patients by providing 2,300 kg of liquified oxygen to Karkardooma's Shanti Mukand Hospital from oxygen firm Inox: Alok Kumar, Joint CP Eastern Range, Delhi Police",True
"Delhi reports 26,169 new Covid-19 cases, 306 deaths and 19,609 recoveries in the last 24 hours",True
"Maharashtra: Pune district reports 9,841 fresh Covid-19 cases, 115 fatalities and 9,186 recoveries in the last 24 hours.",True
"Punjab reports 5,456 fresh Covid-19 cases, 3,657 discharges, and 76 deaths",True
Andhra Pradesh: Roll On Roll Off Oxygen Express with loaded seven tankers will leave from a steel plant in Visakhapatnam for Maharashtra shortly,True
"Consider converting vacant office buildings into temporary Covid care facilities: Govt to companies Amid the worsening coronavirus situation in the country, the government on Thursday appealed to top corporates to consider converting their vacant office buildings into temporary Covid care facilities. Corporate Affairs Secretary Rajesh Verma has written to the heads of top 1,000 corporates in terms of market capitalisation. Read more",True
Covid vaccine and case tracker,True
"Indian Army to add 400 beds over next one week to its exclusive Covid-19 facility at Base Hospital in Delhi Cantt. It has created an additional 250 bedded Covid Care facility in Cantt for serving personnel: Col Aman Anand, PRO, Army",True
"In the wake of upsurge in Covid-19 cases across the country and the ECI Order dated 22nd April, 2021, I am cancelling all my prescheduled meetings and we will reach out to the people virtually.",True
"More than 1,900 police personnel had tested positive for Covid-19 during the first wave. Now that the entire police force (25,000) has received both jabs of vaccine, only 300 have tested positive for the virus so far in the second wave: Uttarakhand DGP Ashok Kuma",True
"For last 2 days, we're facing problems with oxygen supply. 162 MT O2 has been assured to Haryana. 12 stations will supply 480 MT O2 to Delhi. We've started building 2 temporary hospitals. Supply centres are requested to give O2 as per the allocation: Haryana CM Manohar L Khattar",True
"Union home secretary Ajay Bhalla writes to all states and UT on seamless supply and transport of Remdesivir, asks authorities to personally monitor",True
"At 8 pm, oxygen in store is for 5 hours for peripheral use till 1 am and lesser for high flow use. There are 510 Covid-19 patients admitted with 142 patients on high flow oxygen support. We are in dire need of oxygen supplies: Official from Sir Ganga Ram Hospital in Delhi",True
Karnataka will procure 1 crore doses of Covid-19 vaccine as we begin to inoculate citizens between 18 to 44 years from May 1. Rs 400 crores earmarked for this in the first phase: Karnataka CM BS Yediyurappa,True
"Around 1,500 personnel of Delhi Police force have tested positive so far amid the prevailing second wave of Covid-19 Delhi Police",True
"Mumbai reports 7,410 fresh Covid-19 cases in last 24 hours",True
Maharashtra Covid case tracker,True
"Maharashtra reports 67,013 new Covid-19 cases, 62,298 recoveries and 568 deaths in the last 24 hours",True
"Kerala reports 26,995 new Covid-19 cases, 28 deaths in last 24 hours",True
"Amid rising Covid-19 cases, Kathmandu's Pashupatinath Temple to remain closed from tomorrow until further notice, as per the temple's statement",True
Special Commissioner Muktesh Chander to provide security logistics for movement of oxygen tankers from manufacturers' sites to Delhi hospitals: PTI,True
"Gujarat reports 13,105 fresh Covid cases, 5,010 recoveries, and 137 deaths in the last 24 hours",True
"Tamil Nadu reported 12,652 fresh Covid-19 cases, 7,526 recoveries, and 59 deaths",True
Ministry of Civil Aviation and Directorate General of Civil Aviation have granted conditional exemption to Indian Council of Medical Research for conducting feasibility study of Covid-19 vaccine delivery using drones in collaboration with IIT Kanpur,True
